Rivier,86,Emmanuel MA,80
U New England,105,E Nazarene,96
Endicott,92,W New England,85
Gallaudet,72,PSU-Abington,67
Gordon,83,Wentworth Tech,62
Green Mtn,70,Johnson St,56
Monmouth IL,107,Grinnell,92
Russell Sage,91,Hartwick,89
Hobart & Smith,77,Rensselaer,69
York NY,81,Hunter,69
Knox,66,Illinois Col,65
New Rochelle,110,John Jay,101
J&W RI,80,Lasell,71
Middlebury,84,Keene St,78
Keuka,74,Wells,63
Medgar Evers,83,Staten Island,77
Merchant Marine,69,St Joseph's LI,67
St Joseph's ME,76,Mt Ida,70
Regis MA,84,Norwich,78
Old Westbury,57,Sarah Lawrence,48
Plymouth St,78,Pine Manor,77
Roger Williams,88,Salve Regina,74
Williams,75,SUNY Oneonta,56
UTRGV,86,Wayland,50
Linfield,61,Willamette,47
Northland,55,Maranatha Bap,52
TX Lutheran,78,SW Univ TX,68
Principia,77,Westminster MO,57
Wilmington DE,61,Univ Sciences,54
Yeshiva,82,Mt St Mary NY,66
Nichols,94,Curry,69
Amherst,75,RI College,36
Farmingdale,82,NY Maritime,48
Purchase,75,St Joseph's NY,69
Tuskegee,77,Auburn M'gomery,68
Plattsburgh St,88,SUNY Canton,58
Lake Forest,71,Beloit,47
Brooklyn Col,74,City Col NY,64
T Jefferson,84,Georgian Court,82
Ripon,76,St Norbert,61
Tufts,111,MA Dartmouth,76
Rockhurst,103,Haskell,77
Dean,80,Newbury,77
Berea,118,Johnson TN,103
Belhaven MS,105,Pensacola Chr,77
New Mexico St,71,N New Mexico,45
Nazareth,84,Utica,76
Eliz. City St,96,Mid-Atlantic Chr,78
Navy,61,American Univ,44
Virginia Tech,85,Boston College,80
Boston Univ,64,Loyola MD,55
Bucknell,83,Army,71
UCF,70,Connecticut,61
Cincinnati,80,Houston,70
Davidson,84,La Salle,65
Tulane,71,East Carolina,69
Duquesne,75,G Washington,73
St Bonaventure,85,George Mason,69
Georgia Tech,55,Syracuse,51
Lafayette,93,Colgate,83
MA Lowell,88,Maine,64
Miami FL,69,Pittsburgh,57
Michigan St,76,Penn St,68
Hartford,79,New Hampshire,62
Purdue,75,Maryland,67
Seton Hall,73,Providence,57
Mississippi St,81,South Carolina,76
Memphis,86,South Florida,74
St Louis,60,St Joseph's PA,59
UMBC,67,Stony Brook,63
Tennessee,84,LSU,61
Virginia,74,Louisville,64
Wake Forest,76,Florida St,72
Vermont,68,Binghamton,54
Missouri,69,Alabama,60
Abilene Chr,74,Lamar,69
Bradley,69,Loyola-Chicago,67
Evansville,57,Northern Iowa,49
Iowa St,93,West Virginia,77
Butler,92,Marquette,72
New Orleans,82,Northwestern LA,64
TAM C. Christi,67,SE Louisiana,54
SF Austin,102,Houston Bap,82
Texas Tech,73,Texas,71
Valparaiso,69,Indiana St,63
Wyoming,91,Colorado St,86
Utah St,89,New Mexico,80
Cal Poly,71,UC Riverside,68
UC Irvine,75,Long Beach St,68
UNLV,76,San Jose St,67
Nevada,102,Fresno St,92
Arizona,100,Washington St,72
Le Moyne,69,Adelphi,54
Pace,66,American Intl,61
Carson-Newman,112,Anderson SC,81
Newman,73,Arkansas-FS,64
Augusta,77,Flagler,72
Palm Beach Atl,87,Barry,74
Barton,96,Limestone,76
Lees-McRae,116,Belmont Abbey,109
Stonehill,74,Bentley,70
Kutztown,76,Bloomsburg,71
Bridgeport,103,CW Post,69
Wingate,84,Catawba,80
Mercyhurst,72,Clarion,65
Clayton St,88,Young Harris,85
Queens NC,102,Coker,74
North Georgia,85,Columbus St,83
Dallas Bap,59,Rogers St,57
FL Southern,100,Eckerd,96
Edinboro,87,Pitt-Johnstown,72
Embry-Riddle FL,98,Rollins,89
Fort Hays St,58,Emporia St,50
Erskine,70,S Wesleyan,53
Shippensburg,89,E Stroudsburg,64
Lynn,94,Florida Tech,77
Francis Marion,86,SC Aiken,82
Franklin Pierce,93,St Anselm,88
Seton Hill,74,Gannon,70
Georgia C&S,65,Georgia SW,64
Indiana PA,67,Slippery Rock,65
Lincoln Mem,100,Mars Hill,68
Lock Haven,75,Mansfield,64
West Chester,107,Millersville,63
S Connecticut,94,New Haven,75
Shaw NC,50,Virginia St,47
S New Hampshire,96,St Michael's,94
Adrian,67,Albion,62
Albright,101,Hood,79
Hilbert,80,Alfred St,77
Calvin,70,Alma,67
Anderson IN,90,Defiance,66
Augsburg,80,Hamline,60
Augustana IL,88,IL Wesleyan,79
Aurora,78,Concordia IL,66
Babson,84,MIT,71
Ohio Northern,85,Baldwin-Wallace,74
Becker,74,Lesley,60
Blackburn,100,Iowa Wesleyan,94
Bridgewater MA,88,MA Liberal Arts,75
Bridgewater VA,79,Wash & Lee,62
Buena Vista,77,Wartburg,66
Cabrini,92,Gwynedd-Mercy,88
Centenary NJ,79,Cairn,78
Pomona Pitzer,78,Caltech,61
Capital,71,Heidelberg,65
N Central IL,79,Carthage,75
Cazenovia,90,Morrisville St,85
Chapman,76,Redlands,69
Chatham,56,Grove City,48
Chris Newport,72,Salisbury,57
Claremont M.S.,72,La Verne,53
Springfield,95,Coast Guard,69
NE Wesleyan,93,Coe,73
Covenant,80,Maryville TN,73
W Connecticut,86,CT College,78
King's PA,80,Delaware Val,70
Denison,83,Ohio Wesleyan,62
DeSales,64,Manhattanville,56
Dickinson,58,McDaniel Col,47
Pitt-Bradford,81,D'Youville,79
Transylvania,82,Earlham,50
Eastern Univ,73,Misericordia,69
E Connecticut,72,Trinity CT,56
Milwaukee Eng,72,Edgewood,64
Mitchell,86,Elms,69
VA Wesleyan,71,E Mennonite,65
Wheaton MA,77,Emerson,47
Roanoke,76,Emory & Henry,68
Webster Univ,79,Eureka,78
Salem MA,93,Fitchburg St,85
Fontbonne,164,Greenville,154
Worcester St,63,Framingham St,49
Manchester,98,Franklin IN,96
Frank & Marsh,80,Ursinus,77
Frostburg St,78,PSU-Harrisburg,72
Guilford,80,Hampden-Sydney,64
Washington MD,79,Haverford,77
Hope,90,Kalamazoo,65
John Carroll,97,Otterbein,71
Juniata,75,Susquehanna,66
Wittenberg,78,Kenyon,63
Keystone,78,Summit,51
Lakeland,89,WI Lutheran,66
Lancaster Bib,102,PSU-Berks,87
La Roche,60,Mt Aloysius,51
Widener,91,Lebanon Val,78
Lynchburg,73,Randolph Col,70
MacMurray,87,Spalding,74
Marietta,80,Mt Union,71
S Virginia,73,Marymount VA,64
Mary Washington,68,St Mary's MD,54
PSU-Behrend,63,Medaille,58
Messiah,64,Stevenson,57
Millikin,80,North Park,63
Montclair St,97,Wm Paterson,90
Muhlenberg,91,Swarthmore,88
Wooster,89,Oberlin,59
Olivet MI,70,Trine,61
Pfeiffer,102,Peace,88
Valley Forge,79,Pitt-Greensburg,73
Ramapo,66,Rutgers-Newark,61
Randolph Macon,90,Shenandoah,56
R Stockton,83,Rutgers-Camden,75
St Scholastica,80,WI Superior,79
St Vincent,77,Waynesburg,70
SUNYIT,59,SUNY-Cobleskill,45
S Vermont,77,Wheelock,59
York PA,76,Wesley DE,64
WI Eau Claire,77,WI Stout,68
WI River Falls,77,WI LaCrosse,74
WI Platteville,68,WI Oshkosh,62
WI Stevens Pt,74,WI Whitewater,60
Marian WI,60,Concordia WI,57
Whittier,101,Cal Lutheran,98
Rose-Hulman,68,Hanover,66
Lenoir Rhyne,89,Newberry,82
Carleton MN,81,Gust Adolphus,63
Carroll WI,90,Elmhurst,60
Crown MN,77,MN Morris,67
Neumann,84,Marywood,64
Loras,94,Central IA,85
Wilson,98,Bryn Athyn,80
IL Tech,68,Dominican IL,58
Thomas More,80,Bethany WV,68
Westminster PA,72,Wash & Jeff,58
Wilmington OH,88,Muskingum,75
Immaculata,64,Rosemont,63
St John's MN,86,Concordia Mhd,72
Hampton,70,Coppin St,59
Drew,85,Elizabethtown,78
Wilkes,86,FDU Madison,59
Greensboro,99,Ferrum,88
Savannah St,107,Florida A&M,100
PSU-Altoona,78,Franciscan OH,63
Johns Hopkins,73,Gettysburg,63
Rowan,93,College of NJ,84
York NY,88,St Elizabeth,78
Benedictine IL,90,Rockford,80
Northwestern MN,78,Bethany Luth,65
Luther MN,54,N Central MN,41
Geneva,69,Thiel,64
North Greenville,66,Emmanuel GA,65
NJ City,75,Kean,63
Merrimack,76,Assumption,66
Simpson IA,92,Luther IA,75
Lycoming,79,Alvernia,66
St Thomas MN,122,Macalester,74
Mercy,81,NYIT,77
NC Wesleyan,101,Averett,88
Moravian,89,Scranton,64
St Olaf,75,Bethel MN,68
St Leo,58,Tampa,53
Bluffton,66,Mt St Joseph,64
ME Ft Kent,82,ME Presque Isle,64
JC Smith,65,Virginia Union,63
UNC Asheville,64,Campbell,57
Charleston So,83,High Point,74
Cleveland St,77,Wright St,74
Citadel,80,Wofford,78
Towson,75,Delaware,71
Drexel,76,James Madison,74
ETSU,96,Samford,76
Belmont,98,E Kentucky,63
Florida Intl,76,Southern Miss,70
Louisiana Tech,67,FL Atlantic,62
Hofstra,96,UNC Wilmington,76
Liberty,77,Winthrop,61
Furman,85,Mercer,73
Tennessee St,61,Morehead St,58
UAB,76,Charlotte,64
UNC Greensboro,73,VMI,51
Col Charleston,69,Northeastern,64
MTSU,66,Old Dominion,59
Presbyterian,67,Longwood,62
Radford,70,Gardner Webb,66
Mt St Mary's,67,Robert Morris,42
St Francis PA,74,F Dickinson,60
Temple,81,Wichita St,79
Villanova,98,Creighton,78
Wagner,72,Central Conn,59
W Carolina,70,Chattanooga,68
William & Mary,99,Elon,92
N Kentucky,95,Youngstown St,85
IPFW,85,Oral Roberts,75
Long Island,69,Sacred Heart,60
St Francis NY,73,Bryant,69
Ga Southern,67,Ark Little Rock,61
Georgia St,77,Arkansas St,66
Jacksonville St,75,E Illinois,56
Murray St,87,SE Missouri St,75
Coastal Car,56,Texas St,54
Austin Peay,59,TN Martin,57
UT San Antonio,81,Marshall,77
UT Arlington,89,Appalachian St,77
Tulsa,76,SMU,67
South Dakota,80,W Illinois,54
Northwestern,60,Wisconsin,52
Tennessee Tech,68,SIUE,67
North Dakota,75,Montana St,74
S Dakota St,82,N Dakota St,63
Idaho St,63,Northern Arizona,61
Montana,88,N Colorado,79
WKU,72,UTEP,60
Weber St,90,Southern Utah,80
Oregon,66,California,53
Gonzaga,69,San Diego,59
Loy Marymount,76,BYU,69
UC Davis,63,CS Northridge,56
Portland,85,Pepperdine,76
E Washington,74,CS Sacramento,54
UC Santa Barbara,84,Hawaii,82
Pacific,63,Santa Clara,45
St Mary's CA,79,San Francisco,43
Stanford,80,Oregon St,71
Washington,68,Arizona St,64
Idaho,97,Portland St,88
AK Anchorage,67,Seattle Pacific,62
St Martin's,80,AK Fairbanks,59
Angelo St,87,Cameron,81
NW Oklahoma St,86,Arkansas Tech,67
Ark Monticello,89,East Central OK,79
Auburn M'gomery,85,Mississippi Col,83
Bellarmine,75,Quincy,54
Cal Baptist,66,Concordia CA,56
KY Wesleyan,81,Cedarville,76
Dixie St,77,Chaminade,65
Chr Brothers,99,North Alabama,88
C Missouri,74,C Oklahoma,64
Wheeling Jesuit,94,Concord,56
CS Chico,94,CS Monterey Bay,77
CS Stanislaus,62,CS Poly Pomona,58
Humboldt St,82,CSU East Bay,75
C Washington,92,W Washington,81
West Georgia,70,Delta St,64
Hawaii Pacific,87,Dominican CA,62
Drury,88,Truman St,71
E New Mexico,61,Tarleton St,57
Fairmont St,93,Urbana,79
Ferris St,88,Northwood MI,60
Malone,82,Findlay,71
Hawaii Hilo,98,Fresno Pacific,85
Glenville St,92,WV State,79
Michigan Tech,77,Grand Valley St,75
Harding,90,SW Oklahoma,89
OK Baptist,92,Henderson St,83
Walsh,62,Hillsdale,61
WI Parkside,79,IL Springfield,70
Indianapolis,80,McKendree,75
Lake Superior,87,Saginaw Val,54
MO St Louis,71,Lewis,65
NW Missouri,76,Lincoln MO,43
MO Western,63,Lindenwood,51
S Indiana,61,Maryville MO,59
Midwest TX St,66,TX A&M K'ville,44
Wm Jewell,91,Missouri S&T,72
W Oregon,71,MT St-Billings,60
Washburn,87,NE Kearney,73
NE Oklahoma,78,SW Baptist,71
OH Dominican,92,Trevecca Naz,85
St Edward's,107,Oklahoma Chr,92
Southern Nazarene,76,Ouachita,71
SE Oklahoma,92,S Arkansas,82
Valdosta St,104,Shorter,98
TX A&M Commerce,93,W New Mexico,87
West Liberty,102,UVA-Wise,67
Albertus Magnus,88,Suffolk,84
Anna Maria,79,Emmanuel MA,75
Hardin-Simmons,97,Concordia TX,84
Tiffin,64,Davenport,57
Farmingdale,85,Sarah Lawrence,77
J&W RI,64,St Joseph's ME,63
Lasell,69,Regis MA,67
UT Dallas,85,Louisiana Col,63
M Hardin-Baylor,89,McMurry,64
Yeshiva,78,Mt St Vincent,75
Plymouth St,96,Newbury,86
Norwich,84,Rivier,51
NW Nazarene,82,Simon Fraser,69
Old Westbury,85,St Joseph's LI,70
AL Huntsville,81,Union TN,75
WV Wesleyan,70,Charleston WV,67
E Texas Bap,93,Univ Ozarks,78
Shepherd,107,Notre Dame OH,90
Grand Canyon,79,Missouri KC,62
West Florida,82,Lee TN,74
IL Tech,70,Maranatha Bap,60
Lubbock Chr,55,St Mary's TX,48
CS Bakersfield,91,Chicago St,61
Le Tourneau,93,UT Tyler,86
Merchant Marine,83,St Joseph's NY,80
N Michigan,90,Purdue Northwest,74
Wayne St MI,69,Ashland,60
Pine Manor,66,Vermont Tech,51
W New England,91,Dean,79
Bluefield WV,85,Mid-Atlantic Chr,73
Columbia,83,Harvard,76
Cornell,86,Dartmouth,85
Detroit,74,IUPUI,60
Iona,87,Quinnipiac,82
Canisius,73,Marist,67
Fairfield,79,Monmouth NJ,78
IL Chicago,79,Oakland,73
Penn,95,Brown,90
Princeton,76,Yale,73
Manhattan,51,Siena,47
St Peter's,58,Niagara,52
Rhode Island,81,VA Commonwealth,68
WI Milwaukee,76,WI Green Bay,58
Colorado,67,Utah,55
Metro St,72,Black Hills St,64
Colorado Chr,91,Chadron St,70
Regis CO,68,Colorado Mines,67
S Dakota Tech,83,Col Springs,71
St Cloud,94,Concordia SP,56
CS San Marcos,86,S Francisco St,79
Dist Columbia,81,Roberts Wslyn,72
Ft Lewis,80,NM Highlands,72
Sioux Falls,75,Mary ND,66
SW Minnesota,84,Minot St,79
MN Mankato,76,MN Duluth,58
Winona St,93,Moorhead St,78
Northern St SD,93,Upper Iowa,80
UC San Diego,71,Sonoma St,64
DePauw,78,Allegheny,69
Vassar,96,Bard,94
Hamilton,89,Bates,57
Berry,92,Rhodes,80
Centre,91,Birmingham So,57
Middlebury,72,Bowdoin,70
Case Western,69,Brandeis,64
Buffalo St,81,SUNY New Paltz,77
NYU,71,Carnegie Mellon,59
Emory,66,Chicago,61
Williams,77,Colby,49
Colby-Sawyer,76,ME Maritime,64
SUNY Potsdam,65,Cortland St,64
George Fox,112,Pac Lutheran,87
Nazareth,92,Hartwick,77
Oglethorpe,90,Hendrix,67
Wabash,78,Hiram,74
Hobart & Smith,92,St Lawrence,56
N England Col,78,Husson,74
Thomas ME,81,Johnson St,59
Whitman,74,Lewis & Clark,60
ME Farmington,106,Lyndon St,98
Maryville TN,79,Peace,54
Millsaps,63,Sewanee,50
Plattsburgh St,74,Oswego St,60
Whitworth,89,Pacific OR,67
Puget Sound,83,Willamette,79
Washington MO,77,Rochester NY,63
Stevens Tech,87,St John Fisher,81
SUNY Fredonia,85,SUNY Oneonta,68
Trinity CT,73,Wesleyan CT,60
Trinity TX,76,TX Lutheran,68
Centenary,86,Dallas Univ,78
Daemen,73,Thomas Aquinas,66
Schreiner,74,SW Univ TX,65
Bemidji St,91,Wayne St NE,70
Clarkson,78,Rochester Tech,67
Colorado Col,71,Austin Col,64
Tufts,60,Amherst,56
Adams St,85,CSU-Pueblo,81
Westminster UT,90,Western St CO,66
MN Crookston,70,Augustana SD,60
Covenant,92,Methodist,88
Skidmore,80,Ithaca,59
Rensselaer,72,Union NY,66
N Central MN,77,Trinity Bib,65
Bluefield WV,78,Apprentice,74
Buffalo,92,W Michigan,86
Toledo,77,Akron,56
Army,82,American Univ,70
Bowling Green,70,Kent,62
Bucknell,74,Lafayette,59
Butler,80,DePaul,57
Houston,69,UCF,65
N Kentucky,78,Cleveland St,61
Columbia,77,Dartmouth,74
Cincinnati,65,Connecticut,57
Harvard,76,Cornell,73
Citadel,100,Furman,92
St Bonaventure,84,Duquesne,81
ETSU,81,Chattanooga,61
East Carolina,88,Memphis,85
Tennessee St,73,E Kentucky,60
E Michigan,58,Ball St,41
Elon,89,Delaware,76
Alabama,68,Florida,50
Florida Intl,71,Louisiana Tech,68
Southern Miss,77,FL Atlantic,66
Davidson,87,G Washington,58
Col Charleston,86,Hofstra,85
Michigan St,63,Indiana,60
FL Gulf Coast,80,Jacksonville,55
James Madison,79,Towson,73
La Salle,81,St Joseph's PA,78
Lehigh,80,Boston Univ,75
Florida St,80,Louisville,76
Holy Cross,73,Loyola MD,57
Maine,81,Binghamton,79
Massachusetts,86,Dayton,82
Vermont,81,UMBC,53
Mercer,73,Wofford,65
Michigan,76,Minnesota,73
Belmont,83,Morehead St,73
Mt St Mary's,59,St Francis PA,56
UNC Asheville,75,Presbyterian,61
MTSU,78,Charlotte,73
NC State,76,Notre Dame,58
North Carolina,96,Pittsburgh,65
Northeastern,107,UNC Wilmington,100
North Florida,97,Stetson,91
C Michigan,101,Ohio,98
Old Dominion,65,UAB,60
Penn St,82,Iowa,58
Penn,59,Yale,50
Brown,102,Princeton,100
George Mason,79,Richmond,75
F Dickinson,73,Robert Morris,67
Purdue,78,Rutgers,76
St John's,81,Duke,77
Virginia,59,Syracuse,44
Hartford,73,Stony Brook,64
Tennessee,94,Mississippi,61
Miami FL,84,Virginia Tech,75
Wagner,79,St Francis NY,61
Clemson,75,Wake Forest,67
West Virginia,89,Kansas St,51
W Carolina,88,Samford,71
Winthrop,75,Radford,57
Drexel,91,William & Mary,79
Xavier,96,Georgetown,91
Wright St,83,Youngstown St,57
IPFW,91,Denver,63
Gardner Webb,63,Charleston So,61
High Point,67,Campbell,56
Sacred Heart,67,Central Conn,54
Albany NY,83,New Hampshire,74
Liberty,67,Longwood,55
Kennesaw,93,SC Upstate,69
Long Island,84,Bryant,71
Georgia St,81,Ark Little Rock,51
Arkansas St,91,Ga Southern,89
Baylor,81,Iowa St,67
Drake,78,Bradley,68
E Illinois,79,Tennessee Tech,71
Illinois St,75,Evansville,71
Oklahoma St,84,Kansas,79
Lamar,76,SF Austin,54
Loyola-Chicago,97,Missouri St,75
LSU,94,Arkansas,86
Providence,77,Marquette,75
Mississippi St,72,Georgia,57
Missouri,69,Kentucky,60
ULL,80,ULM,59
Nicholls St,81,New Orleans,64
North Texas,74,Rice,70
Miami OH,81,N Illinois,65
Indiana St,77,Northern Iowa,66
McNeese St,75,Northwestern LA,62
Sam Houston St,84,Abilene Chr,77
SE Louisiana,89,Cent Arkansas,84
Austin Peay,96,SE Missouri St,81
S Illinois,65,Valparaiso,59
St Louis,73,Fordham,50
Appalachian St,59,Texas St,56
Texas Tech,83,TCU,71
Murray St,66,TN Martin,53
UT San Antonio,74,WKU,63
Texas,79,Oklahoma,74
Texas A&M,83,South Carolina,60
UT Arlington,87,Coastal Car,80
Troy,80,South Alabama,63
Auburn,93,Vanderbilt,81
W Illinois,82,Oral Roberts,56
SIUE,75,Jacksonville St,67
Montana,72,North Dakota,67
NJIT,81,Lipscomb,77
South Dakota,76,N Dakota St,72
TAM C. Christi,56,Incarnate Word,51
Boise St,93,UNLV,91
Nevada,76,Colorado St,67
Weber St,87,Northern Arizona,55
N Colorado,86,Montana St,63
Southern Utah,84,Idaho St,80
Marshall,74,UTEP,65
Fresno St,80,Wyoming,62
Cal Poly,78,Hawaii,64
California,74,Oregon St,70
UC Irvine,63,CS Fullerton,58
Gonzaga,68,BYU,60
UC Davis,105,Long Beach St,104
Pacific,81,Pepperdine,72
Portland,68,Loy Marymount,66
Idaho,81,CS Sacramento,58
St Mary's CA,65,San Diego,62
San Diego St,81,Air Force,50
New Mexico,71,San Jose St,68
UC Santa Barbara,75,CS Northridge,51
San Francisco,70,Santa Clara,59
Stanford,96,Oregon,61
UCLA,82,USC,79
Washington,78,Arizona,75
Portland St,94,E Washington,81
Point Loma,86,Academy of Art,55
New Haven,76,Adelphi,73
St Martin's,79,AK Anchorage,67
Seattle Pacific,87,AK Fairbanks,60
Davis & Elkins,96,Ald-Broaddus,61
Chr Brothers,85,AL Huntsville,78
Le Moyne,75,American Intl,64
Midwest TX St,88,Angelo St,78
Arkansas-FS,69,Dallas Bap,65
Arkansas Tech,90,SW Oklahoma,81
SE Oklahoma,68,Ark Monticello,61
Bentley,87,Assumption,82
Augusta,82,Columbus St,80
FL Southern,109,Barry,100
Barton,82,S Wesleyan,67
Bellarmine,79,IL Springfield,54
Col Springs,82,Black Hills St,64
Bloomfield,89,Wilmington DE,80
Bloomsburg,85,Lock Haven,77
Bowie St,75,Eliz. City St,70
Pfeiffer,82,Brevard,74
Bridgeport,86,NYIT,81
Cal Baptist,93,Notre Dame CA,67
Caldwell,69,Holy Family,61
Edinboro,79,California PA,63
CS Dom. Hills,105,Cal St-LA,98
Cameron,67,TX A&M K'ville,58
Carson-Newman,89,Lenoir Rhyne,79
Cedarville,85,Trevecca Naz,82
Colorado Mines,83,Chadron St,56
Chaminade,70,Fresno Pacific,56
Millersville,90,Cheyney St,48
Chowan,83,Virginia Union,70
Pitt-Johnstown,86,Clarion,67
Clayton St,84,Francis Marion,70
C Missouri,75,NE Oklahoma,66
Coker,92,Mars Hill,84
C Oklahoma,79,SW Baptist,74
Regis CO,87,Colorado Chr,79
West Liberty,105,Concord,92
Concordia CA,88,Holy Names,72
Univ Sciences,81,Concordia NY,73
Concordia SP,88,MN Duluth,85
CS Chico,70,CSU East Bay,59
Humboldt St,87,CS Monterey Bay,79
CS San Bern.,76,CS Stanislaus,55
CS San Marcos,85,Sonoma St,72
Ft Lewis,95,CSU-Pueblo,61
C Washington,81,Simon Fraser,67
Dixie St,71,Hawaii Pacific,65
Hawaii Hilo,68,Dominican CA,66
Drury,90,Missouri S&T,85
East Central OK,92,S Arkansas,66
Eckerd,81,Lynn,58
Nova SE,89,Embry-Riddle FL,65
Emmanuel GA,94,King TN,86
NE Kearney,70,Emporia St,57
E New Mexico,85,TX A&M Commerce,81
Lees-McRae,67,Erskine,64
E Stroudsburg,82,Mansfield,67
St Augustine's,75,Fayetteville St,53
Ferris St,107,Saginaw Val,83
Findlay,72,Walsh,60
Lander,87,Flagler,74
Washburn,76,Fort Hays St,60
Franklin Pierce,92,St Michael's,91
Indiana PA,74,Gannon,66
NC Pembroke,75,Georgia C&S,58
Post,84,Georgian Court,83
Goldey Beacom,95,Nyack,77
N Michigan,85,Grand Valley St,75
NW Oklahoma St,82,Harding,73
Southern Nazarene,72,Henderson St,64
Malone,77,Hillsdale,68
JC Smith,93,Shaw NC,83
Kentucky St,75,Spring Hill,73
West Chester,108,Kutztown,99
KY Wesleyan,78,OH Dominican,57
Lake Erie,106,Ohio Valley,55
Lake Superior,82,Northwood MI,61
Lane,66,Tuskegee,62
Miles,67,LeMoyne-Owen,63
Lewis,91,McKendree,77
Lincoln MO,81,MO Western,72
Virginia St,60,Lincoln PA,52
NW Missouri,78,Lindenwood,58
Livingstone,79,W Salem St,73
Texas A&M Intl,49,Lubbock Chr,48
SW Minnesota,83,Mary ND,61
Westminster UT,83,Mesa St,70
Metro St,63,S Dakota Tech,55
Sioux Falls,80,Minot St,59
West Georgia,97,Mississippi Col,79
Wayne St NE,85,MN Crookston,74
St Cloud,80,MN Mankato,71
West Alabama,82,Montevallo,77
Upper Iowa,91,Moorhead St,78
MO Southern,90,Pittsburg St,76
MO St Louis,57,WI Parkside,49
Newman,73,St Edward's,71
Northern St SD,82,Winona St,64
North Georgia,80,SC Aiken,79
W Washington,95,NW Nazarene,84
Ouachita,79,OK Baptist,73
Oklahoma Chr,77,Rogers St,61
S Indiana,92,Quincy,65
Truman St,82,Rockhurst,71
Tampa,87,Rollins,82
Slippery Rock,74,Seton Hill,68
S Francisco St,71,UC San Diego,58
West Florida,97,Shorter,55
Stonehill,81,S New Hampshire,70
Tarleton St,66,W New Mexico,49
Wayne St MI,71,Tiffin,68
Wingate,81,Tusculum,75
UVA-Wise,81,Wheeling Jesuit,78
WV Wesleyan,84,WV State,70
Adrian,70,Trine,67
Alabama St,89,MS Valley St,85
Albertus Magnus,79,Norwich,75
Alma,89,Albion,85
Albright,86,Lebanon Val,76
Wabash,72,Allegheny,61
Arcadia,101,Lycoming,91
Davenport,73,Ashland,65
Augsburg,70,Concordia Mhd,55
Aurora,80,Rockford,72
Dallas Univ,99,Austin Col,80
Babson,80,Clark MA,67
Baldwin-Wallace,76,Otterbein,61
Skidmore,76,Bard,71
Wheelock,74,Becker,69
UT Dallas,98,Belhaven MS,78
NC Wesleyan,82,Berea,62
Bethany Luth,77,MN Morris,53
Blackburn,74,Principia,53
Williams,72,Bowdoin,55
Bridgewater MA,70,Westfield St,64
Randolph Col,73,Bridgewater VA,60
Geneseo St,105,Brockport St,78
Bryn Athyn,63,Penn Col Tech,53
NE Wesleyan,85,Buena Vista,74
Buffalo St,72,SUNY Oneonta,70
Hope,76,Calvin,59
Capital,86,Mt Union,74
Carthage,85,Millikin,70
Castleton,60,Green Mtn,47
Drew,76,Catholic,75
PSU-Abington,78,Cazenovia,75
Grand Canyon,89,Chicago St,55
Marymount VA,68,Chris Newport,66
Claremont M.S.,70,Occidental,60
Worcester Tech,79,Coast Guard,70
Middlebury,75,Colby,56
Husson,80,Colby-Sawyer,63
Concordia TX,107,McMurry,84
Knox,64,Cornell IA,50
Plattsburgh St,90,Cortland St,67
Covenant,86,Peace,63
Crown MN,66,WI Superior,64
Salve Regina,75,Curry,54
Mt St Joseph,92,Defiance,57
Misericordia,65,Delaware Val,57
Wooster,73,Denison,70
DePauw,79,Hiram,67
DeSales,82,FDU Madison,80
Franklin IN,90,Earlham,80
King's PA,96,Eastern Univ,90
E Connecticut,84,MA Boston,70
Wheaton IL,82,Elmhurst,70
Russell Sage,86,Elmira,85
Elms,80,Newbury,73
E Mennonite,72,Hampden-Sydney,60
Springfield,86,Emerson,57
St Joseph's ME,67,Emmanuel MA,56
Lynchburg,81,Emory & Henry,79
Endicott,85,E Nazarene,45
Eureka,82,Spalding,71
LaGrange,84,Ferrum,73
Fitchburg St,88,Pine Manor,86
Westminster MO,75,Fontbonne,60
Salem MA,93,Framingham St,67
Hilbert,67,Franciscan OH,66
Frank & Marsh,77,Muhlenberg,70
Salisbury,77,Frostburg St,70
Morrisville St,79,Gallaudet,63
Puget Sound,101,George Fox,100
Gettysburg,77,Haverford,67
Gordon,84,W New England,77
Susquehanna,85,Goucher,72
Grinnell,129,Illinois Col,105
Grove City,69,St Vincent,52
Randolph Macon,75,Guilford,63
Hamilton,74,Tufts,57
M Hardin-Baylor,105,Hardin-Simmons,93
St John Fisher,93,Hartwick,73
Heidelberg,71,Marietta,65
Utica,70,Houghton,52
Sul Ross,91,Howard Payne,73
Iowa Wesleyan,88,Webster Univ,83
ME Farmington,70,Johnson St,60
Juniata,74,Scranton,71
J&W RI,106,Rivier,62
Olivet MI,68,Kalamazoo,63
Kean,66,Rutgers-Camden,63
Ohio Wesleyan,108,Kenyon,82
Lake Forest,69,Ripon,64
Lancaster Bib,91,Wells,80
La Roche,88,Medaille,77
Lasell,72,Mt Ida,71
Whittier,95,La Verne,67
S Vermont,81,Lesley,60
Le Tourneau,107,Univ Ozarks,96
Whitworth,76,Lewis & Clark,70
St Scholastica,93,Luther MN,73
Thomas ME,85,Lyndon St,79
MA Liberal Arts,71,Worcester St,69
Transylvania,85,Manchester,84
Manhattanville,73,Wilkes,63
Mary Washington,91,PSU-Harrisburg,70
